"B01002_001E","B01002_001M","B01002_002E","B01002_002M","B01002_003E","B01002_003M","GEO_ID","NAME"
"36.9","7.0","34.1","6.9","44.4","7.6","1500000US240037310021","Block Group 1, Census Tract 7310.02, Anne Arundel County, Maryland"
"53.7","5.8","56.9","6.7","51.8","4.8","1500000US240037310022","Block Group 2, Census Tract 7310.02, Anne Arundel County, Maryland"
"50.0","5.0","45.2","15.1","51.5","4.9","1500000US240037310031","Block Group 1, Census Tract 7310.03, Anne Arundel County, Maryland"
"41.6","5.8","40.4","7.9","42.2","5.5","1500000US240037310032","Block Group 2, Census Tract 7310.03, Anne Arundel County, Maryland"
"45.4","8.5","43.6","13.5","45.6","8.8","1500000US240037310041","Block Group 1, Census Tract 7310.04, Anne Arundel County, Maryland"
"45.2","9.2","37.1","6.0","48.1","3.9","1500000US240037310042","Block Group 2, Census Tract 7310.04, Anne Arundel County, Maryland"
"43.3","6.6","43.3","7.4","43.3","8.6","1500000US240037310043","Block Group 3, Census Tract 7310.04, Anne Arundel County, Maryland"
"37.4","3.7","37.0","3.7","37.6","6.3","1500000US240037311031","Block Group 1, Census Tract 7311.03, Anne Arundel County, Maryland"
"44.9","8.2","47.4","7.8","38.8","15.9","1500000US240037311032","Block Group 2, Census Tract 7311.03, Anne Arundel County, Maryland"
"36.5","4.3","38.2","8.4","35.8","3.0","1500000US240037311033","Block Group 3, Census Tract 7311.03, Anne Arundel County, Maryland"
"32.4","3.4","35.2","10.4","32.1","3.3","1500000US240037311041","Block Group 1, Census Tract 7311.04, Anne Arundel County, Maryland"
"40.9","5.9","48.6","2.9","37.9","4.7","1500000US240037311042","Block Group 2, Census Tract 7311.04, Anne Arundel County, Maryland"
"47.2","9.3","41.3","8.4","52.5","8.4","1500000US240037311051","Block Group 1, Census Tract 7311.05, Anne Arundel County, Maryland"
"40.0","10.5","41.0","11.1","39.5","10.6","1500000US240037311052","Block Group 2, Census Tract 7311.05, Anne Arundel County, Maryland"
"33.9","6.8","34.2","21.2","33.9","5.2","1500000US240037311061","Block Group 1, Census Tract 7311.06, Anne Arundel County, Maryland"
"40.2","7.5","34.7","11.0","40.3","6.2","1500000US240037311062","Block Group 2, Census Tract 7311.06, Anne Arundel County, Maryland"
"60.4","9.9","65.1","13.3","60.3","12.5","1500000US240037311071","Block Group 1, Census Tract 7311.07, Anne Arundel County, Maryland"
"38.9","4.4","39.4","3.9","37.7","6.9","1500000US240037311072","Block Group 2, Census Tract 7311.07, Anne Arundel County, Maryland"
"40.8","7.8","47.4","10.4","37.3","20.0","1500000US240037312011","Block Group 1, Census Tract 7312.01, Anne Arundel County, Maryland"
"47.0","10.5","41.8","9.6","51.3","7.1","1500000US240037312012","Block Group 2, Census Tract 7312.01, Anne Arundel County, Maryland"
"23.3","17.7","16.5","16.7","34.3","5.7","1500000US240037312013","Block Group 3, Census Tract 7312.01, Anne Arundel County, Maryland"
"54.1","5.7","53.3","12.2","54.2","4.5","1500000US240037312014","Block Group 4, Census Tract 7312.01, Anne Arundel County, Maryland"
"44.5","9.8","44.2","16.0","44.6","11.3","1500000US240037312051","Block Group 1, Census Tract 7312.05, Anne Arundel County, Maryland"
"40.2","15.0","40.3","15.6","40.2","15.8","1500000US240037312052","Block Group 2, Census Tract 7312.05, Anne Arundel County, Maryland"
"42.4","9.9","42.4","11.8","42.0","12.5","1500000US240037312053","Block Group 3, Census Tract 7312.05, Anne Arundel County, Maryland"
"46.5","5.2","47.7","6.3","43.2","9.4","1500000US240037312061","Block Group 1, Census Tract 7312.06, Anne Arundel County, Maryland"
"40.5","13.9","46.5","5.1","38.2","16.1","1500000US240037312062","Block Group 2, Census Tract 7312.06, Anne Arundel County, Maryland"
"39.2","9.2","38.9","10.1","39.2","9.5","1500000US240037312071","Block Group 1, Census Tract 7312.07, Anne Arundel County, Maryland"
"56.1","3.6","56.3","4.6","55.5","18.4","1500000US240037312072","Block Group 2, Census Tract 7312.07, Anne Arundel County, Maryland"
"31.6","1.9","32.6","19.0","23.1","15.6","1500000US240037312081","Block Group 1, Census Tract 7312.08, Anne Arundel County, Maryland"
"37.4","5.4","34.1","10.2","42.6","9.0","1500000US240037312082","Block Group 2, Census Tract 7312.08, Anne Arundel County, Maryland"
"47.4","5.7","48.4","5.2","47.0","11.1","1500000US240037312083","Block Group 3, Census Tract 7312.08, Anne Arundel County, Maryland"
"45.5","5.8","45.7","9.3","43.8","8.9","1500000US240037312091","Block Group 1, Census Tract 7312.09, Anne Arundel County, Maryland"
"30.0","6.7","31.0","8.3","29.9","10.8","1500000US240037312092","Block Group 2, Census Tract 7312.09, Anne Arundel County, Maryland"
"37.1","3.9","34.0","9.5","38.1","5.0","1500000US240037312101","Block Group 1, Census Tract 7312.10, Anne Arundel County, Maryland"
"50.8","15.3","50.3","14.8","60.2","20.0","1500000US240037312102","Block Group 2, Census Tract 7312.10, Anne Arundel County, Maryland"
"44.9","4.4","44.7","4.0","45.2","7.2","1500000US240037313031","Block Group 1, Census Tract 7313.03, Anne Arundel County, Maryland"
"59.4","9.2","57.8","13.5","59.7","7.6","1500000US240037313032","Block Group 2, Census Tract 7313.03, Anne Arundel County, Maryland"
"34.0","19.6","30.9","13.2","46.4","17.0","1500000US240037313033","Block Group 3, Census Tract 7313.03, Anne Arundel County, Maryland"
"49.2","7.7","49.7","3.1","46.6","11.5","1500000US240037313034","Block Group 4, Census Tract 7313.03, Anne Arundel County, Maryland"
"35.2","6.5","35.4","12.7","35.2","6.3","1500000US240037313061","Block Group 1, Census Tract 7313.06, Anne Arundel County, Maryland"
"28.2","15.1","36.6","20.1","24.0","14.0","1500000US240037313062","Block Group 2, Census Tract 7313.06, Anne Arundel County, Maryland"
"60.5","3.8","61.4","2.4","59.4","8.9","1500000US240037313063","Block Group 3, Census Tract 7313.06, Anne Arundel County, Maryland"
"37.3","15.6","30.2","5.1","41.5","19.2","1500000US240037313064","Block Group 4, Census Tract 7313.06, Anne Arundel County, Maryland"
"47.6","8.7","42.7","11.5","48.2","4.1","1500000US240037313065","Block Group 5, Census Tract 7313.06, Anne Arundel County, Maryland"
"28.9","3.8","30.2","5.4","28.5","4.1","1500000US240037313071","Block Group 1, Census Tract 7313.07, Anne Arundel County, Maryland"
"50.5","3.1","50.4","8.4","53.0","6.8","1500000US240037313072","Block Group 2, Census Tract 7313.07, Anne Arundel County, Maryland"
"41.4","11.4","36.7","11.3","47.5","14.9","1500000US240037313073","Block Group 3, Census Tract 7313.07, Anne Arundel County, Maryland"
"47.9","4.3","46.0","14.1","49.6","4.1","1500000US240037313081","Block Group 1, Census Tract 7313.08, Anne Arundel County, Maryland"
"59.2","11.5","53.8","21.9","59.6","8.0","1500000US240037313082","Block Group 2, Census Tract 7313.08, Anne Arundel County, Maryland"
"34.0","4.7","35.7","9.9","32.3","3.5","1500000US240037313091","Block Group 1, Census Tract 7313.09, Anne Arundel County, Maryland"
"42.7","13.0","46.1","14.2","38.9","18.4","1500000US240037313092","Block Group 2, Census Tract 7313.09, Anne Arundel County, Maryland"
"34.9","7.9","34.4","5.0","37.6","12.5","1500000US240037313093","Block Group 3, Census Tract 7313.09, Anne Arundel County, Maryland"
"38.0","10.1","37.9","8.6","40.2","14.6","1500000US240037313101","Block Group 1, Census Tract 7313.10, Anne Arundel County, Maryland"
"36.5","15.1","36.3","17.5","37.8","22.1","1500000US240037313102","Block Group 2, Census Tract 7313.10, Anne Arundel County, Maryland"
"38.6","15.3","49.1","25.3","37.6","14.7","1500000US240037313103","Block Group 3, Census Tract 7313.10, Anne Arundel County, Maryland"
"35.3","3.2","35.4","3.8","35.1","7.4","1500000US240037313121","Block Group 1, Census Tract 7313.12, Anne Arundel County, Maryland"
"33.8","3.0","34.2","6.4","33.5","5.1","1500000US240037313122","Block Group 2, Census Tract 7313.12, Anne Arundel County, Maryland"
"36.8","7.7","39.1","8.8","33.7","6.4","1500000US240037313123","Block Group 3, Census Tract 7313.12, Anne Arundel County, Maryland"
"51.4","15.0","51.3","14.1","55.1","23.9","1500000US240037313131","Block Group 1, Census Tract 7313.13, Anne Arundel County, Maryland"
"38.8","3.7","40.6","10.4","35.4","7.6","1500000US240037313132","Block Group 2, Census Tract 7313.13, Anne Arundel County, Maryland"
"48.4","2.3","49.1","6.1","48.3","1.4","1500000US240037401031","Block Group 1, Census Tract 7401.03, Anne Arundel County, Maryland"
"39.2","2.9","39.4","5.6","39.1","4.2","1500000US240037401032","Block Group 2, Census Tract 7401.03, Anne Arundel County, Maryland"
"41.4","7.1","39.4","9.9","42.4","7.2","1500000US240037401033","Block Group 3, Census Tract 7401.03, Anne Arundel County, Maryland"
"42.1","11.3","50.0","12.6","40.5","11.5","1500000US240037401034","Block Group 4, Census Tract 7401.03, Anne Arundel County, Maryland"
"37.0","9.1","35.4","6.3","44.3","12.2","1500000US240037401041","Block Group 1, Census Tract 7401.04, Anne Arundel County, Maryland"
"32.3","9.1","26.5","4.2","39.5","8.2","1500000US240037401042","Block Group 2, Census Tract 7401.04, Anne Arundel County, Maryland"
"27.5","3.3","24.6","13.6","30.4","5.3","1500000US240037401043","Block Group 3, Census Tract 7401.04, Anne Arundel County, Maryland"
"28.9","7.2","26.8","8.9","33.7","11.5","1500000US240037401044","Block Group 4, Census Tract 7401.04, Anne Arundel County, Maryland"
"44.1","22.0","44.4","18.2","36.6","35.6","1500000US240037401051","Block Group 1, Census Tract 7401.05, Anne Arundel County, Maryland"
"31.2","4.1","29.6","10.0","32.2","5.6","1500000US240037401052","Block Group 2, Census Tract 7401.05, Anne Arundel County, Maryland"
"28.4","1.0","28.4","1.5","30.1","5.1","1500000US240037401053","Block Group 3, Census Tract 7401.05, Anne Arundel County, Maryland"
"47.3","7.2","47.5","6.1","44.0","10.2","1500000US240037401061","Block Group 1, Census Tract 7401.06, Anne Arundel County, Maryland"
"36.2","7.2","36.1","14.1","37.0","7.1","1500000US240037401062","Block Group 2, Census Tract 7401.06, Anne Arundel County, Maryland"
"33.5","5.5","31.6","14.7","34.0","6.5","1500000US240037401071","Block Group 1, Census Tract 7401.07, Anne Arundel County, Maryland"
"34.9","8.1","30.4","1.7","37.6","6.4","1500000US240037401072","Block Group 2, Census Tract 7401.07, Anne Arundel County, Maryland"
"36.8","3.6","38.2","2.0","32.0","5.2","1500000US240037401081","Block Group 1, Census Tract 7401.08, Anne Arundel County, Maryland"
"38.3","3.5","47.0","10.0","30.1","2.9","1500000US240037402031","Block Group 1, Census Tract 7402.03, Anne Arundel County, Maryland"
"55.0","5.9","49.7","11.3","55.4","2.2","1500000US240037402032","Block Group 2, Census Tract 7402.03, Anne Arundel County, Maryland"
"41.1","9.0","32.0","10.3","45.6","12.8","1500000US240037402033","Block Group 3, Census Tract 7402.03, Anne Arundel County, Maryland"
"28.8","6.6","35.5","10.9","27.8","3.6","1500000US240037402041","Block Group 1, Census Tract 7402.04, Anne Arundel County, Maryland"
"42.4","13.7","22.9","32.6","47.7","4.8","1500000US240037402042","Block Group 2, Census Tract 7402.04, Anne Arundel County, Maryland"
"33.8","15.8","46.3","7.2","29.3","21.3","1500000US240037402043","Block Group 3, Census Tract 7402.04, Anne Arundel County, Maryland"
"38.8","8.2","38.6","10.4","41.1","14.4","1500000US240037402051","Block Group 1, Census Tract 7402.05, Anne Arundel County, Maryland"
"38.5","3.8","29.8","18.1","41.7","14.4","1500000US240037402052","Block Group 2, Census Tract 7402.05, Anne Arundel County, Maryland"
"45.5","8.3","50.3","5.6","34.9","14.6","1500000US240037403031","Block Group 1, Census Tract 7403.03, Anne Arundel County, Maryland"
"37.1","4.1","37.1","6.8","37.2","4.6","1500000US240037403032","Block Group 2, Census Tract 7403.03, Anne Arundel County, Maryland"
"42.1","7.7","43.0","3.1","37.3","11.3","1500000US240037403041","Block Group 1, Census Tract 7403.04, Anne Arundel County, Maryland"
"32.0","14.7","37.5","14.0","30.8","16.5","1500000US240037403042","Block Group 2, Census Tract 7403.04, Anne Arundel County, Maryland"
"30.9","3.9","31.0","5.9","30.8","6.5","1500000US240037403043","Block Group 3, Census Tract 7403.04, Anne Arundel County, Maryland"
"30.0","9.4","30.4","15.3","29.5","19.3","1500000US240037403051","Block Group 1, Census Tract 7403.05, Anne Arundel County, Maryland"
"14.2","7.5","10.5","9.8","28.3","17.1","1500000US240037403052","Block Group 2, Census Tract 7403.05, Anne Arundel County, Maryland"
"37.3","10.0","29.1","8.3","43.5","7.4","1500000US240037403053","Block Group 3, Census Tract 7403.05, Anne Arundel County, Maryland"
"30.9","7.3","33.5","7.1","29.0","11.8","1500000US240037403054","Block Group 4, Census Tract 7403.05, Anne Arundel County, Maryland"
"32.5","4.1","33.0","6.2","32.3","4.5","1500000US240037403055","Block Group 5, Census Tract 7403.05, Anne Arundel County, Maryland"
"37.9","1.7","38.4","1.9","34.0","1.6","1500000US240037404001","Block Group 1, Census Tract 7404, Anne Arundel County, Maryland"
"33.1","8.0","30.0","7.1","43.1","7.2","1500000US240037405011","Block Group 1, Census Tract 7405.01, Anne Arundel County, Maryland"
"31.4","10.3","40.2","12.4","24.0","7.2","1500000US240037405012","Block Group 2, Census Tract 7405.01, Anne Arundel County, Maryland"
"29.0","8.9","29.0","28.6","28.0","20.7","1500000US240037405013","Block Group 3, Census Tract 7405.01, Anne Arundel County, Maryland"
"41.4","11.4","50.0","29.8","36.8","10.5","1500000US240037405021","Block Group 1, Census Tract 7405.02, Anne Arundel County, Maryland"
"39.3","4.5","36.6","2.8","43.2","5.9","1500000US240037405022","Block Group 2, Census Tract 7405.02, Anne Arundel County, Maryland"
"33.1","3.6","26.3","13.1","33.4","5.5","1500000US240037405023","Block Group 3, Census Tract 7405.02, Anne Arundel County, Maryland"
"26.9","4.6","27.4","1.6","22.9","8.9","1500000US240037406011","Block Group 1, Census Tract 7406.01, Anne Arundel County, Maryland"
"29.0","2.8","29.2","3.8","28.6","2.8","1500000US240037406012","Block Group 2, Census Tract 7406.01, Anne Arundel County, Maryland"
"30.1","2.5","34.1","8.4","28.0","2.4","1500000US240037406021","Block Group 1, Census Tract 7406.02, Anne Arundel County, Maryland"
"28.0","3.0","26.6","11.3","28.2","2.5","1500000US240037406022","Block Group 2, Census Tract 7406.02, Anne Arundel County, Maryland"
"24.3","5.1","22.4","10.9","24.5","6.1","1500000US240037406023","Block Group 3, Census Tract 7406.02, Anne Arundel County, Maryland"
"-","**","-","**","-","**","1500000US240037406031","Block Group 1, Census Tract 7406.03, Anne Arundel County, Maryland"
"24.0","2.6","23.9","2.6","25.2","6.1","1500000US240037406032","Block Group 2, Census Tract 7406.03, Anne Arundel County, Maryland"
"29.1","3.0","30.1","5.0","28.5","4.7","1500000US240037407011","Block Group 1, Census Tract 7407.01, Anne Arundel County, Maryland"
"40.6","5.6","42.3","7.1","38.8","5.0","1500000US240037407012","Block Group 2, Census Tract 7407.01, Anne Arundel County, Maryland"
"37.9","5.8","36.7","6.5","39.1","12.2","1500000US240037407013","Block Group 3, Census Tract 7407.01, Anne Arundel County, Maryland"
"35.1","7.2","15.1","18.1","42.4","2.9","1500000US240037407031","Block Group 1, Census Tract 7407.03, Anne Arundel County, Maryland"
"45.0","7.4","33.8","20.0","53.2","12.6","1500000US240037407032","Block Group 2, Census Tract 7407.03, Anne Arundel County, Maryland"
"39.0","4.6","36.6","4.2","47.1","16.4","1500000US240037407033","Block Group 3, Census Tract 7407.03, Anne Arundel County, Maryland"
"34.3","3.7","31.5","3.4","37.5","5.0","1500000US240037407041","Block Group 1, Census Tract 7407.04, Anne Arundel County, Maryland"
"48.5","9.0","46.3","8.1","54.5","14.5","1500000US240037407042","Block Group 2, Census Tract 7407.04, Anne Arundel County, Maryland"
"53.7","9.0","57.2","8.8","51.9","8.4","1500000US240037407043","Block Group 3, Census Tract 7407.04, Anne Arundel County, Maryland"
"51.6","9.4","46.1","11.3","52.8","13.4","1500000US240037408001","Block Group 1, Census Tract 7408, Anne Arundel County, Maryland"
"51.5","3.6","51.9","3.1","50.6","6.0","1500000US240037408002","Block Group 2, Census Tract 7408, Anne Arundel County, Maryland"
"42.8","12.5","46.5","8.5","36.3","18.1","1500000US240037408003","Block Group 3, Census Tract 7408, Anne Arundel County, Maryland"
"35.4","5.7","21.7","14.1","36.6","3.5","1500000US240037409001","Block Group 1, Census Tract 7409, Anne Arundel County, Maryland"
"34.1","13.2","34.2","12.6","33.0","26.1","1500000US240037409002","Block Group 2, Census Tract 7409, Anne Arundel County, Maryland"
"39.0","8.7","47.9","27.5","35.2","12.2","1500000US240037409003","Block Group 3, Census Tract 7409, Anne Arundel County, Maryland"
"42.0","4.6","44.4","5.4","40.0","5.8","1500000US240037409004","Block Group 4, Census Tract 7409, Anne Arundel County, Maryland"
"39.4","4.7","39.0","5.7","39.8","7.2","1500000US240037410001","Block Group 1, Census Tract 7410, Anne Arundel County, Maryland"
"38.7","5.8","38.0","6.1","40.9","9.7","1500000US240037410002","Block Group 2, Census Tract 7410, Anne Arundel County, Maryland"
"46.8","9.6","50.5","9.4","46.0","13.3","1500000US240037501011","Block Group 1, Census Tract 7501.01, Anne Arundel County, Maryland"
"34.3","14.5","32.1","17.4","35.8","15.6","1500000US240037501012","Block Group 2, Census Tract 7501.01, Anne Arundel County, Maryland"
"48.4","18.2","48.9","50.7","47.9","17.8","1500000US240037501013","Block Group 3, Census Tract 7501.01, Anne Arundel County, Maryland"
