"B11006_001E","B11006_001M","B11006_002E","B11006_002M","B11006_003E","B11006_003M","B11006_004E","B11006_004M","B11006_005E","B11006_005M","B11006_006E","B11006_006M","B11006_007E","B11006_007M","B11006_008E","B11006_008M","B11006_009E","B11006_009M","B11006_010E","B11006_010M","B11006_011E","B11006_011M","B11006_012E","B11006_012M","B11006_013E","B11006_013M","B11006_014E","B11006_014M","B11006_015E","B11006_015M","GEO_ID","NAME"
"1106","157","349","125","243","94","112","93","131","94","0","12","131","94","106","88","757","156","454","191","92","69","362","179","92","100","270","161","303","162","1500000US240054505042","Block Group 2, Census Tract 4505.04, Baltimore County, Maryland"
"1126","180","183","111","18","30","0","12","18","30","0","12","18","30","165","106","943","173","443","160","172","110","271","133","38","46","233","123","500","143","1500000US240054505043","Block Group 3, Census Tract 4505.04, Baltimore County, Maryland"
"508","112","437","105","83","38","77","37","6","10","0","12","6","10","354","99","71","39","51","30","33","23","18","21","0","12","18","21","20","23","1500000US240054508001","Block Group 1, Census Tract 4508, Baltimore County, Maryland"
"859","86","311","72","241","62","151","63","90","53","35","41","55","40","70","38","548","95","382","97","118","62","264","101","28","32","236","102","166","78","1500000US240054508002","Block Group 2, Census Tract 4508, Baltimore County, Maryland"
"86","38","62","32","35","22","13","16","22","22","0","12","22","22","27","26","24","24","24","24","24","24","0","12","0","12","0","12","0","12","1500000US240054508003","Block Group 3, Census Tract 4508, Baltimore County, Maryland"
"550","78","372","83","276","80","225","59","51","57","0","12","51","57","96","44","178","56","159","52","119","51","40","31","20","19","20","27","19","15","1500000US240054509001","Block Group 1, Census Tract 4509, Baltimore County, Maryland"
"1086","106","571","99","371","102","276","66","95","88","0","12","95","88","200","72","515","96","401","85","217","78","184","90","93","80","91","57","114","61","1500000US240054509002","Block Group 2, Census Tract 4509, Baltimore County, Maryland"
"330","44","199","38","179","36","129","35","50","28","13","14","37","24","20","15","131","35","115","37","111","37","4","6","0","12","4","6","16","15","1500000US240054510001","Block Group 1, Census Tract 4510, Baltimore County, Maryland"
"344","55","223","49","128","45","101","30","27","27","5","7","22","25","95","36","121","40","103","36","95","40","8","11","0","12","8","11","18","22","1500000US240054510002","Block Group 2, Census Tract 4510, Baltimore County, Maryland"
"711","48","289","53","248","48","192","47","56","33","10","11","46","30","41","28","422","65","359","60","260","60","99","56","15","16","84","53","63","31","1500000US240054511001","Block Group 1, Census Tract 4511, Baltimore County, Maryland"
"688","97","371","87","247","56","192","57","55","39","0","12","55","39","124","70","317","97","174","68","162","65","12","19","0","12","12","19","143","83","1500000US240054512001","Block Group 1, Census Tract 4512, Baltimore County, Maryland"
"797","88","479","89","285","77","186","57","99","63","7","11","92","61","194","67","318","81","194","58","173","60","21","20","0","12","21","20","124","62","1500000US240054512002","Block Group 2, Census Tract 4512, Baltimore County, Maryland"
"911","133","341","86","287","85","171","72","116","77","20","18","96","72","54","36","570","133","400","72","211","82","189","74","24","44","165","73","170","110","1500000US240054513001","Block Group 1, Census Tract 4513, Baltimore County, Maryland"
"475","118","207","76","100","63","65","56","35","31","7","16","28","26","107","47","268","101","115","69","79","63","36","34","0","12","36","34","153","95","1500000US240054513002","Block Group 2, Census Tract 4513, Baltimore County, Maryland"
"610","112","73","42","22","25","18","22","4","8","0","12","4","8","51","31","537","109","419","117","243","108","176","76","80","50","96","71","118","64","1500000US240054514011","Block Group 1, Census Tract 4514.01, Baltimore County, Maryland"
"578","115","82","47","55","38","39","30","16","20","6","11","10","18","27","25","496","116","459","112","284","108","175","77","0","12","175","77","37","27","1500000US240054514012","Block Group 2, Census Tract 4514.01, Baltimore County, Maryland"
"459","116","120","67","62","44","44","38","18","29","0","12","18","29","58","55","339","116","244","113","162","110","82","67","46","55","36","41","95","91","1500000US240054514021","Block Group 1, Census Tract 4514.02, Baltimore County, Maryland"
"498","141","86","48","32","28","16","29","16","25","16","25","0","12","54","40","412","137","107","80","87","73","20","33","0","12","20","33","305","144","1500000US240054514022","Block Group 2, Census Tract 4514.02, Baltimore County, Maryland"
"1028","170","129","74","101","81","96","81","5","10","0","12","5","10","28","25","899","171","665","202","494","185","171","110","22","35","149","102","234","181","1500000US240054514023","Block Group 3, Census Tract 4514.02, Baltimore County, Maryland"
"489","104","241","66","183","67","118","48","65","51","11","17","54","48","58","31","248","85","196","77","151","77","45","36","0","12","45","36","52","34","1500000US240054515001","Block Group 1, Census Tract 4515, Baltimore County, Maryland"
"379","100","123","69","99","64","59","53","40","37","9","15","31","34","24","27","256","97","194","92","56","48","138","80","25","41","113","70","62","52","1500000US240054515002","Block Group 2, Census Tract 4515, Baltimore County, Maryland"
"419","99","144","57","63","40","55","40","8","13","0","12","8","13","81","43","275","90","210","81","183","77","27","24","6","11","21","20","65","62","1500000US240054515003","Block Group 3, Census Tract 4515, Baltimore County, Maryland"
"338","54","207","36","159","29","114","28","45","20","10","10","35","20","48","22","131","58","93","47","41","24","52","41","23","30","29","26","38","37","1500000US240054516001","Block Group 1, Census Tract 4516, Baltimore County, Maryland"
"587","64","190","44","107","32","93","31","14","15","6","8","8","11","83","35","397","65","201","52","123","42","78","45","21","18","57","39","196","52","1500000US240054516002","Block Group 2, Census Tract 4516, Baltimore County, Maryland"
"952","96","259","63","190","60","160","57","30","24","0","12","30","24","69","44","693","102","401","94","295","95","106","63","66","62","40","36","292","91","1500000US240054517011","Block Group 1, Census Tract 4517.01, Baltimore County, Maryland"
"580","102","327","85","209","75","172","80","37","31","9","14","28","27","118","62","253","86","189","58","138","50","51","40","3","7","48","41","64","59","1500000US240054517012","Block Group 2, Census Tract 4517.01, Baltimore County, Maryland"
"352","45","175","40","103","33","91","33","12","11","4","6","8","9","72","29","177","42","160","43","144","45","16","21","10","17","6","11","17","14","1500000US240054517021","Block Group 1, Census Tract 4517.02, Baltimore County, Maryland"
"370","46","217","39","163","34","124","37","39","19","3","6","36","19","54","29","153","45","124","43","105","41","19","22","16","22","3","5","29","23","1500000US240054517022","Block Group 2, Census Tract 4517.02, Baltimore County, Maryland"
"237","60","163","67","92","50","74","41","18","28","18","28","0","12","71","50","74","54","74","54","74","54","0","12","0","12","0","12","0","12","1500000US240054518011","Block Group 1, Census Tract 4518.01, Baltimore County, Maryland"
"530","96","242","102","186","100","186","100","0","12","0","12","0","12","56","38","288","104","274","106","260","104","14","23","0","12","14","23","14","20","1500000US240054518012","Block Group 2, Census Tract 4518.01, Baltimore County, Maryland"
"534","100","280","98","188","87","171","83","17","27","0","12","17","27","92","76","254","91","200","80","183","74","17","26","0","12","17","26","54","46","1500000US240054518013","Block Group 3, Census Tract 4518.01, Baltimore County, Maryland"
"788","154","199","80","93","58","44","40","49","44","0","12","49","44","106","64","589","174","401","151","98","88","303","129","30","52","273","143","188","127","1500000US240054518014","Block Group 4, Census Tract 4518.01, Baltimore County, Maryland"
"515","73","267","59","207","56","167","52","40","32","9","15","31","32","60","35","248","78","138","63","97","45","41","45","41","45","0","12","110","63","1500000US240054518021","Block Group 1, Census Tract 4518.02, Baltimore County, Maryland"
"374","72","238","66","218","63","184","63","34","31","10","17","24","26","20","22","136","53","115","51","93","43","22","26","22","26","0","12","21","22","1500000US240054518022","Block Group 2, Census Tract 4518.02, Baltimore County, Maryland"
"798","93","440","87","196","71","152","71","44","30","9","15","35","27","244","68","358","96","203","81","96","56","107","58","29","47","78","54","155","71","1500000US240054518023","Block Group 3, Census Tract 4518.02, Baltimore County, Maryland"
"747","101","216","71","146","62","107","56","39","32","21","18","18","26","70","40","531","83","415","88","307","72","108","57","22","24","86","53","116","58","1500000US240054518031","Block Group 1, Census Tract 4518.03, Baltimore County, Maryland"
"919","113","302","79","206","68","140","57","66","42","27","25","39","33","96","48","617","121","364","76","222","68","142","60","25","23","117","56","253","104","1500000US240054518032","Block Group 2, Census Tract 4518.03, Baltimore County, Maryland"
"210","50","114","37","83","32","46","19","37","24","12","14","25","21","31","22","96","49","64","39","34","29","30","28","14","15","16","25","32","31","1500000US240054519001","Block Group 1, Census Tract 4519, Baltimore County, Maryland"
"357","69","171","40","109","36","71","31","38","24","20","21","18","15","62","25","186","80","124","68","56","28","68","64","6","9","62","64","62","35","1500000US240054519002","Block Group 2, Census Tract 4519, Baltimore County, Maryland"
"405","55","225","58","146","51","107","36","39","38","34","38","5","8","79","32","180","51","140","47","117","42","23","22","7","10","16","20","40","23","1500000US240054519003","Block Group 3, Census Tract 4519, Baltimore County, Maryland"
"331","69","140","46","97","43","60","32","37","28","11","18","26","20","43","27","191","69","134","56","104","56","30","26","0","12","30","26","57","47","1500000US240054520001","Block Group 1, Census Tract 4520, Baltimore County, Maryland"
"648","77","380","58","222","54","95","42","127","53","16","19","111","50","158","50","268","75","247","73","163","65","84","58","27","37","57","48","21","22","1500000US240054520002","Block Group 2, Census Tract 4520, Baltimore County, Maryland"
"654","98","339","88","232","74","140","51","92","67","47","52","45","45","107","58","315","98","280","96","165","87","115","76","78","66","37","38","35","31","1500000US240054521001","Block Group 1, Census Tract 4521, Baltimore County, Maryland"
"422","80","248","81","144","62","139","60","5","11","0","12","5","11","104","58","174","67","122","50","75","41","47","34","11","19","36","28","52","47","1500000US240054521002","Block Group 2, Census Tract 4521, Baltimore County, Maryland"
"199","65","81","36","62","31","40","26","22","19","0","12","22","19","19","21","118","59","85","55","66","52","19","23","10","14","9","16","33","26","1500000US240054521003","Block Group 3, Census Tract 4521, Baltimore County, Maryland"
"542","113","161","53","92","41","56","30","36","34","0","12","36","34","69","42","381","117","302","120","164","88","138","95","56","40","82","82","79","53","1500000US240054523001","Block Group 1, Census Tract 4523, Baltimore County, Maryland"
"530","106","160","61","84","44","21","27","63","44","0","12","63","44","76","44","370","108","266","94","149","97","117","70","22","27","95","63","104","74","1500000US240054523002","Block Group 2, Census Tract 4523, Baltimore County, Maryland"
