"B11016_001E","B11016_001M","B11016_002E","B11016_002M","B11016_003E","B11016_003M","B11016_004E","B11016_004M","B11016_005E","B11016_005M","B11016_006E","B11016_006M","B11016_007E","B11016_007M","B11016_008E","B11016_008M","B11016_009E","B11016_009M","B11016_010E","B11016_010M","B11016_011E","B11016_011M","B11016_012E","B11016_012M","B11016_013E","B11016_013M","B11016_014E","B11016_014M","B11016_015E","B11016_015M","B11016_016E","B11016_016M","GEO_ID","NAME"
"1029","133","678","103","334","93","195","67","61","35","72","52","0","12","16","24","351","109","228","72","36","38","49","61","10","15","16","24","12","18","0","12","1500000US240217508023","Block Group 3, Census Tract 7508.02, Frederick County, Maryland"
"613","140","464","128","229","102","145","54","64","58","19","27","7","13","0","12","149","78","132","76","17","29","0","12","0","12","0","12","0","12","0","12","1500000US240217508031","Block Group 1, Census Tract 7508.03, Frederick County, Maryland"
"667","129","416","126","185","84","142","84","89","79","0","12","0","12","0","12","251","100","212","90","39","48","0","12","0","12","0","12","0","12","0","12","1500000US240217508032","Block Group 2, Census Tract 7508.03, Frederick County, Maryland"
"1012","156","781","159","195","97","250","130","206","121","67","53","63","55","0","12","231","104","128","72","91","71","12","20","0","12","0","12","0","12","0","12","1500000US240217508033","Block Group 3, Census Tract 7508.03, Frederick County, Maryland"
"419","42","296","38","83","27","99","29","65","32","37","21","12","13","0","12","123","43","87","41","20","18","9","11","7","11","0","12","0","12","0","12","1500000US240217510011","Block Group 1, Census Tract 7510.01, Frederick County, Maryland"
"629","104","408","116","192","89","58","43","74","54","84","53","0","12","0","12","221","76","221","76","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240217510021","Block Group 1, Census Tract 7510.02, Frederick County, Maryland"
"429","82","237","103","109","66","34","39","50","64","0","12","29","36","15","25","192","85","192","85","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240217510022","Block Group 2, Census Tract 7510.02, Frederick County, Maryland"
"718","145","455","125","213","88","111","76","72","52","26","32","33","46","0","12","263","109","174","90","89","71","0","12","0","12","0","12","0","12","0","12","1500000US240217510023","Block Group 3, Census Tract 7510.02, Frederick County, Maryland"
"334","108","255","94","66","47","49","60","118","67","0","12","22","21","0","12","79","71","16","25","63","79","0","12","0","12","0","12","0","12","0","12","1500000US240217510024","Block Group 4, Census Tract 7510.02, Frederick County, Maryland"
"889","169","613","141","229","121","108","81","205","98","47","45","24","31","0","12","276","125","258","119","18","31","0","12","0","12","0","12","0","12","0","12","1500000US240217510031","Block Group 1, Census Tract 7510.03, Frederick County, Maryland"
"908","148","469","110","125","72","205","86","47","51","42","41","39","49","11","22","439","134","346","121","93","68","0","12","0","12","0","12","0","12","0","12","1500000US240217510032","Block Group 2, Census Tract 7510.03, Frederick County, Maryland"
"445","154","221","124","107","79","14","21","100","117","0","12","0","12","0","12","224","117","224","117","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240217510033","Block Group 3, Census Tract 7510.03, Frederick County, Maryland"
"506","105","357","98","246","86","26","24","50","38","35","28","0","12","0","12","149","62","139","63","10","15","0","12","0","12","0","12","0","12","0","12","1500000US240217510041","Block Group 1, Census Tract 7510.04, Frederick County, Maryland"
"1348","143","859","120","308","84","240","80","180","60","73","36","18","20","40","34","489","104","406","100","70","40","0","12","13","21","0","12","0","12","0","12","1500000US240217510042","Block Group 2, Census Tract 7510.04, Frederick County, Maryland"
"233","72","183","67","33","30","48","49","68","48","24","27","0","12","10","19","50","33","50","33","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240217512011","Block Group 1, Census Tract 7512.01, Frederick County, Maryland"
"858","75","708","78","340","73","137","63","128","63","72","53","15","22","16","18","150","60","124","58","26","30","0","12","0","12","0","12","0","12","0","12","1500000US240217512012","Block Group 2, Census Tract 7512.01, Frederick County, Maryland"
"689","81","570","84","259","66","71","38","113","49","77","47","37","28","13","21","119","63","107","62","12","14","0","12","0","12","0","12","0","12","0","12","1500000US240217512013","Block Group 3, Census Tract 7512.01, Frederick County, Maryland"
"683","130","322","112","161","76","35","44","126","88","0","12","0","12","0","12","361","105","277","94","84","57","0","12","0","12","0","12","0","12","0","12","1500000US240217512021","Block Group 1, Census Tract 7512.02, Frederick County, Maryland"
"1136","126","942","133","297","121","383","126","210","106","47","51","0","12","5","15","194","94","194","94","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240217512022","Block Group 2, Census Tract 7512.02, Frederick County, Maryland"
"487","104","274","116","176","89","66","85","17","26","15","23","0","12","0","12","213","80","198","80","15","25","0","12","0","12","0","12","0","12","0","12","1500000US240217512023","Block Group 3, Census Tract 7512.02, Frederick County, Maryland"
"334","100","284","95","34","33","115","67","94","73","41","55","0","12","0","12","50","46","28","31","22","32","0","12","0","12","0","12","0","12","0","12","1500000US240217512024","Block Group 4, Census Tract 7512.02, Frederick County, Maryland"
"327","53","271","48","175","46","37","21","45","24","6","10","5","8","3","8","56","29","42","25","9","11","5","8","0","12","0","12","0","12","0","12","1500000US240217512031","Block Group 1, Census Tract 7512.03, Frederick County, Maryland"
"24","22","0","12","0","12","0","12","0","12","0","12","0","12","0","12","24","22","24","22","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240217512032","Block Group 2, Census Tract 7512.03, Frederick County, Maryland"
"395","61","302","55","148","35","94","55","33","20","14","15","13","13","0","12","93","43","82","41","11","13","0","12","0","12","0","12","0","12","0","12","1500000US240217512033","Block Group 3, Census Tract 7512.03, Frederick County, Maryland"
"664","105","443","113","268","80","26","29","46","36","103","80","0","12","0","12","221","81","188","80","33","35","0","12","0","12","0","12","0","12","0","12","1500000US240217513011","Block Group 1, Census Tract 7513.01, Frederick County, Maryland"
"1093","120","797","107","390","88","164","63","129","67","56","38","58","40","0","12","296","79","296","79","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240217513012","Block Group 2, Census Tract 7513.01, Frederick County, Maryland"
"643","68","528","79","251","57","160","59","47","37","42","34","15","24","13","19","115","67","77","45","9","15","29","47","0","12","0","12","0","12","0","12","1500000US240217513021","Block Group 1, Census Tract 7513.02, Frederick County, Maryland"
"567","67","393","63","208","53","80","41","59","35","28","28","18","25","0","12","174","58","166","58","8","12","0","12","0","12","0","12","0","12","0","12","1500000US240217513022","Block Group 2, Census Tract 7513.02, Frederick County, Maryland"
"519","75","395","71","168","64","74","41","102","50","42","32","0","12","9","14","124","52","103","49","21","22","0","12","0","12","0","12","0","12","0","12","1500000US240217516001","Block Group 1, Census Tract 7516, Frederick County, Maryland"
"588","74","456","83","257","67","46","34","97","71","17","18","0","12","39","30","132","59","88","45","29","38","15","21","0","12","0","12","0","12","0","12","1500000US240217516002","Block Group 2, Census Tract 7516, Frederick County, Maryland"
"213","40","156","38","90","30","32","19","12","13","5","8","12","14","5","9","57","25","57","25","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240217517011","Block Group 1, Census Tract 7517.01, Frederick County, Maryland"
"372","48","287","46","102","34","64","38","61","31","6","8","48","32","6","9","85","41","79","40","6","8","0","12","0","12","0","12","0","12","0","12","1500000US240217517012","Block Group 2, Census Tract 7517.01, Frederick County, Maryland"
"264","36","213","34","95","28","63","29","25","17","18","15","5","7","7","10","51","25","21","16","30","20","0","12","0","12","0","12","0","12","0","12","1500000US240217517013","Block Group 3, Census Tract 7517.01, Frederick County, Maryland"
"575","97","372","72","217","58","56","38","55","40","14","22","16","27","14","21","203","88","184","86","19","29","0","12","0","12","0","12","0","12","0","12","1500000US240217517021","Block Group 1, Census Tract 7517.02, Frederick County, Maryland"
"489","76","369","74","121","50","89","60","49","37","67","38","21","24","22","28","120","54","86","46","23","25","11","18","0","12","0","12","0","12","0","12","1500000US240217517022","Block Group 2, Census Tract 7517.02, Frederick County, Maryland"
"347","96","185","91","57","56","80","69","9","15","8","15","16","23","15","24","162","82","77","46","43","46","42","46","0","12","0","12","0","12","0","12","1500000US240217517023","Block Group 3, Census Tract 7517.02, Frederick County, Maryland"
"429","64","357","64","158","67","102","50","45","33","36","28","12","16","4","7","72","37","64","37","0","12","0","12","8","11","0","12","0","12","0","12","1500000US240217518011","Block Group 1, Census Tract 7518.01, Frederick County, Maryland"
"341","49","256","50","90","43","55","30","92","43","10","14","9","15","0","12","85","39","73","37","12","17","0","12","0","12","0","12","0","12","0","12","1500000US240217518012","Block Group 2, Census Tract 7518.01, Frederick County, Maryland"
"305","54","249","55","65","38","45","31","104","48","28","20","7","11","0","12","56","35","30","28","21","20","5","6","0","12","0","12","0","12","0","12","1500000US240217518013","Block Group 3, Census Tract 7518.01, Frederick County, Maryland"
"621","71","524","62","141","56","111","34","195","45","54","47","12","12","11","14","97","35","89","34","8","8","0","12","0","12","0","12","0","12","0","12","1500000US240217518014","Block Group 4, Census Tract 7518.01, Frederick County, Maryland"
"529","63","443","61","192","56","119","46","93","49","0","12","25","28","14","22","86","51","70","50","16","19","0","12","0","12","0","12","0","12","0","12","1500000US240217518021","Block Group 1, Census Tract 7518.02, Frederick County, Maryland"
"429","65","355","63","150","54","105","42","67","41","16","26","0","12","17","24","74","38","47","29","27","26","0","12","0","12","0","12","0","12","0","12","1500000US240217518022","Block Group 2, Census Tract 7518.02, Frederick County, Maryland"
"273","48","217","56","113","40","40","40","32","30","32","30","0","12","0","12","56","36","47","34","9","15","0","12","0","12","0","12","0","12","0","12","1500000US240217518023","Block Group 3, Census Tract 7518.02, Frederick County, Maryland"
"331","70","235","56","135","58","33","34","22","25","32","35","13","20","0","12","96","67","43","33","53","63","0","12","0","12","0","12","0","12","0","12","1500000US240217519011","Block Group 1, Census Tract 7519.01, Frederick County, Maryland"
"663","70","558","76","256","58","172","60","87","41","12","18","31","33","0","12","105","48","85","43","20","23","0","12","0","12","0","12","0","12","0","12","1500000US240217519012","Block Group 2, Census Tract 7519.01, Frederick County, Maryland"
"649","70","458","83","151","63","87","45","143","54","30","28","47","44","0","12","191","64","109","51","73","39","0","12","9","13","0","12","0","12","0","12","1500000US240217519013","Block Group 3, Census Tract 7519.01, Frederick County, Maryland"
"734","81","663","87","120","62","206","74","172","84","120","54","45","52","0","12","71","58","49","47","22","33","0","12","0","12","0","12","0","12","0","12","1500000US240217519021","Block Group 1, Census Tract 7519.02, Frederick County, Maryland"
"663","93","411","94","174","65","120","74","92","43","25","30","0","12","0","12","252","79","240","79","12","19","0","12","0","12","0","12","0","12","0","12","1500000US240217519022","Block Group 2, Census Tract 7519.02, Frederick County, Maryland"
"738","88","534","104","219","83","199","95","65","50","40","38","11","18","0","12","204","114","174","111","30","34","0","12","0","12","0","12","0","12","0","12","1500000US240217519023","Block Group 3, Census Tract 7519.02, Frederick County, Maryland"
