"B20017_001E","B20017_001M","B20017_002E","B20017_002M","B20017_003E","B20017_003M","B20017_004E","B20017_004M","B20017_005E","B20017_005M","B20017_006E","B20017_006M","B20017_007E","B20017_007M","GEO_ID","NAME"
"Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Other (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Other (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Other (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Other (dollars)","id","Geographic Area Name"
"37644","8132","37240","16606","46625","23389","6250","6121","38125","15334","56058","19419","15368","5574","1500000US240338065012","Block Group 2, Census Tract 8065.01, Prince George's County, Maryland"
"23299","5226","29670","4832","31070","1523","-","**","17462","2762","21305","2244","14295","3276","1500000US240338065013","Block Group 3, Census Tract 8065.01, Prince George's County, Maryland"
"37019","12218","38194","13133","41736","12413","-","**","27097","23724","27097","21660","-","**","1500000US240338066011","Block Group 1, Census Tract 8066.01, Prince George's County, Maryland"
"43693","12712","49500","17062","52330","25250","-","**","42784","28013","43807","20719","-","**","1500000US240338066012","Block Group 2, Census Tract 8066.01, Prince George's County, Maryland"
"28718","3925","35817","7511","38051","5910","-","**","25475","5979","27907","4487","11958","5245","1500000US240338066013","Block Group 3, Census Tract 8066.01, Prince George's County, Maryland"
"30496","8714","28807","9713","47039","11168","17969","5017","32663","14900","39917","17156","9010","7256","1500000US240338066021","Block Group 1, Census Tract 8066.02, Prince George's County, Maryland"
"31934","1947","32013","4770","40677","13129","28036","27356","27241","13536","32891","28218","-","**","1500000US240338066022","Block Group 2, Census Tract 8066.02, Prince George's County, Maryland"
"35231","7929","37647","9276","39044","6291","-","**","31098","6462","32500","13140","22188","15487","1500000US240338066023","Block Group 3, Census Tract 8066.02, Prince George's County, Maryland"
"51129","4499","51337","11795","57031","11941","25208","10763","50658","16409","53859","33074","12375","11311","1500000US240338067061","Block Group 1, Census Tract 8067.06, Prince George's County, Maryland"
"48125","24940","52979","18360","53375","9567","-","**","-","**","55833","12319","4053","1029","1500000US240338067062","Block Group 2, Census Tract 8067.06, Prince George's County, Maryland"
"31080","4648","31518","9903","45089","4487","7232","5024","30100","16869","47500","19554","15833","12375","1500000US240338067063","Block Group 3, Census Tract 8067.06, Prince George's County, Maryland"
"43250","5994","43750","6382","44179","9204","-","**","-","**","-","**","-","**","1500000US240338067081","Block Group 1, Census Tract 8067.08, Prince George's County, Maryland"
"39802","27691","27219","18506","57171","37850","15852","14034","58906","20286","66445","13191","-","**","1500000US240338067082","Block Group 2, Census Tract 8067.08, Prince George's County, Maryland"
"41250","22519","45833","42159","78750","48021","-","**","39143","19149","57825","18906","23545","4456","1500000US240338067083","Block Group 3, Census Tract 8067.08, Prince George's County, Maryland"
"41778","2140","-","**","-","**","-","**","41972","30523","55600","30423","-","**","1500000US240338067101","Block Group 1, Census Tract 8067.10, Prince George's County, Maryland"
"39153","18673","36468","16893","55500","30118","15913","9291","52900","23513","62448","7209","17668","2217","1500000US240338067102","Block Group 2, Census Tract 8067.10, Prince George's County, Maryland"
"42469","29189","74419","21646","83438","17496","40513","27365","33631","27073","52721","28139","-","**","1500000US240338067103","Block Group 3, Census Tract 8067.10, Prince George's County, Maryland"
"46651","6233","45643","27802","64432","32162","27417","13355","47471","7376","58625","14558","-","**","1500000US240338067111","Block Group 1, Census Tract 8067.11, Prince George's County, Maryland"
"48875","20774","42195","17564","53250","26642","-","**","65179","48611","49000","47079","80375","75475","1500000US240338067112","Block Group 2, Census Tract 8067.11, Prince George's County, Maryland"
"33103","2738","38201","4187","38957","5555","15793","14404","29122","10883","40114","12404","15524","10260","1500000US240338067113","Block Group 3, Census Tract 8067.11, Prince George's County, Maryland"
"52868","9353","45167","11756","47083","13331","-","**","56739","5415","59633","13996","-","**","1500000US240338067121","Block Group 1, Census Tract 8067.12, Prince George's County, Maryland"
"54029","3091","56067","7404","65298","12881","-","**","53360","2586","54594","22623","-","**","1500000US240338067122","Block Group 2, Census Tract 8067.12, Prince George's County, Maryland"
"40222","3716","42763","6609","44375","12970","28144","27353","36542","8892","41483","11217","11970","10312","1500000US240338067131","Block Group 1, Census Tract 8067.13, Prince George's County, Maryland"
"36944","10729","48510","17852","50395","4799","27788","11942","29861","13119","36458","21281","21184","812","1500000US240338067132","Block Group 2, Census Tract 8067.13, Prince George's County, Maryland"
"28390","6162","26471","6947","32778","12558","14167","5293","30550","6674","34918","6433","-","**","1500000US240338067141","Block Group 1, Census Tract 8067.14, Prince George's County, Maryland"
"42750","15547","50284","20415","53375","20753","22321","14716","36307","17111","61250","38076","10100","2538","1500000US240338067142","Block Group 2, Census Tract 8067.14, Prince George's County, Maryland"
"35417","9745","37546","13789","40156","9901","23385","6489","35278","19651","61500","13771","15000","6903","1500000US240338068001","Block Group 1, Census Tract 8068, Prince George's County, Maryland"
"43500","2821","43328","3469","48924","15522","17162","10555","45089","7141","53571","15028","16932","10927","1500000US240338068002","Block Group 2, Census Tract 8068, Prince George's County, Maryland"
"46354","26740","-","**","101000","14078","-","**","46458","41136","72917","36646","-","**","1500000US240338068003","Block Group 3, Census Tract 8068, Prince George's County, Maryland"
"35605","8212","42167","3661","41917","4126","-","**","25411","1949","26764","9756","10484","3390","1500000US240338069001","Block Group 1, Census Tract 8069, Prince George's County, Maryland"
"42891","10958","32341","18918","44621","30664","30328","10800","52607","19634","53878","1136","9604","8892","1500000US240338069002","Block Group 2, Census Tract 8069, Prince George's County, Maryland"
"52361","16350","50139","22340","49643","36990","-","**","58281","44814","59115","31561","-","**","1500000US240338069003","Block Group 3, Census Tract 8069, Prince George's County, Maryland"
"41214","6973","43911","33394","78523","44159","27344","21177","40091","17649","41727","18468","-","**","1500000US240338070001","Block Group 1, Census Tract 8070, Prince George's County, Maryland"
"40341","14761","50034","15355","60841","9610","-","**","-","**","85833","64426","-","**","1500000US240338070002","Block Group 2, Census Tract 8070, Prince George's County, Maryland"
"-","**","-","**","47332","14535","8157","3096","-","**","91364","49494","-","**","1500000US240338070003","Block Group 3, Census Tract 8070, Prince George's County, Maryland"
"13041","8250","17225","16042","48695","1516","5648","1975","10960","4834","41705","34619","6791","3336","1500000US240338070004","Block Group 4, Census Tract 8070, Prince George's County, Maryland"
"37135","11040","31204","11910","77292","29168","15625","15219","46875","16534","71354","28936","17500","12177","1500000US240338071021","Block Group 1, Census Tract 8071.02, Prince George's County, Maryland"
"38628","8034","45037","8969","53750","17184","12500","7730","30000","8447","37969","17682","13250","10979","1500000US240338071022","Block Group 2, Census Tract 8071.02, Prince George's County, Maryland"
"4630","761","5861","1275","51513","37139","3888","727","3586","1291","-","**","3296","1093","1500000US240338072001","Block Group 1, Census Tract 8072, Prince George's County, Maryland"
"2,500-","***","2,500-","***","-","**","2,500-","***","2,500-","***","-","**","2,500-","***","1500000US240338072002","Block Group 2, Census Tract 8072, Prince George's County, Maryland"
"3102","346","3197","445","40556","37796","3133","458","2978","482","-","**","2923","469","1500000US240338072003","Block Group 3, Census Tract 8072, Prince George's County, Maryland"
"10139","2052","11573","7967","32292","25499","9668","2387","8644","2948","31389","6149","5671","3541","1500000US240338072004","Block Group 4, Census Tract 8072, Prince George's County, Maryland"
"28659","5687","32903","9570","36167","17626","17054","10988","27308","9018","40417","4968","17200","5109","1500000US240338073011","Block Group 1, Census Tract 8073.01, Prince George's County, Maryland"
"51193","6757","53193","2894","53979","6706","-","**","41703","11309","58514","12836","21713","6515","1500000US240338073012","Block Group 2, Census Tract 8073.01, Prince George's County, Maryland"
"31721","2636","35655","3563","36768","5275","17440","14949","27902","3800","43750","35756","18125","10469","1500000US240338073041","Block Group 1, Census Tract 8073.04, Prince George's County, Maryland"
"42705","6204","43869","8438","45968","6140","25724","3847","40556","24365","58068","30706","-","**","1500000US240338073051","Block Group 1, Census Tract 8073.05, Prince George's County, Maryland"
"32255","8241","44801","13130","49497","5185","-","**","16379","2240","-","**","10982","4225","1500000US240338073052","Block Group 2, Census Tract 8073.05, Prince George's County, Maryland"
"35225","7211","33482","17572","48750","7952","-","**","35946","10496","40388","14978","9311","2374","1500000US240338074041","Block Group 1, Census Tract 8074.04, Prince George's County, Maryland"
"42472","19971","53203","15558","60976","15038","-","**","34167","10648","56005","16172","11158","2267","1500000US240338074042","Block Group 2, Census Tract 8074.04, Prince George's County, Maryland"
"33889","16916","44265","12327","51657","4939","14219","12387","24600","11543","42850","21504","12067","7151","1500000US240338074043","Block Group 3, Census Tract 8074.04, Prince George's County, Maryland"
"39962","14568","40139","15156","62563","21128","26833","15305","39688","30388","83403","45212","9875","2145","1500000US240338074051","Block Group 1, Census Tract 8074.05, Prince George's County, Maryland"
"48899","9060","58561","16292","66591","7809","11731","8234","45163","9789","51557","17386","-","**","1500000US240338074052","Block Group 2, Census Tract 8074.05, Prince George's County, Maryland"
"32263","16822","48641","17734","57417","18233","-","**","29453","7852","36797","21374","13574","3108","1500000US240338074053","Block Group 3, Census Tract 8074.05, Prince George's County, Maryland"
"89563","30233","96686","30520","112159","15599","31042","27725","78798","32748","100294","16644","14628","3669","1500000US240338074071","Block Group 1, Census Tract 8074.07, Prince George's County, Maryland"
"42652","8012","29819","17918","32778","17003","-","**","68012","34499","69413","13116","-","**","1500000US240338074072","Block Group 2, Census Tract 8074.07, Prince George's County, Maryland"
"32491","7429","35170","7426","35181","9215","35144","32933","32228","14991","32266","21387","31750","25440","1500000US240338074073","Block Group 3, Census Tract 8074.07, Prince George's County, Maryland"
"45917","11331","43138","9496","52941","24831","22159","10673","50425","13097","75417","41433","24182","676","1500000US240338074081","Block Group 1, Census Tract 8074.08, Prince George's County, Maryland"
"61962","13591","60401","8740","61958","16185","-","**","71250","20893","87051","8132","21051","13777","1500000US240338074082","Block Group 2, Census Tract 8074.08, Prince George's County, Maryland"
"85977","27225","67000","40993","79868","32001","3688","1323","88095","3450","89466","4474","30769","22340","1500000US240338074083","Block Group 3, Census Tract 8074.08, Prince George's County, Maryland"
"33958","11758","41671","6523","51768","13705","6361","5437","30267","6596","43000","9188","11250","5536","1500000US240338074091","Block Group 1, Census Tract 8074.09, Prince George's County, Maryland"
"-","**","-","**","55694","48260","24116","1831","-","**","83024","60385","16949","7964","1500000US240338074092","Block Group 2, Census Tract 8074.09, Prince George's County, Maryland"
"25952","4473","38155","15370","48711","9249","-","**","22951","4782","31516","5594","15019","6339","1500000US240338074101","Block Group 1, Census Tract 8074.10, Prince George's County, Maryland"
"51310","22868","54179","37296","60395","6501","15694","12158","44053","20484","67875","25511","12500","6629","1500000US240338074102","Block Group 2, Census Tract 8074.10, Prince George's County, Maryland"
"40599","3324","32101","9624","36771","11852","30833","19934","42236","5999","43846","6452","-","**","1500000US240358101001","Block Group 1, Census Tract 8101, Queen Anne's County, Maryland"
"39770","6831","49107","6140","52386","4233","21632","10051","31636","4839","37031","12673","16042","7206","1500000US240358101002","Block Group 2, Census Tract 8101, Queen Anne's County, Maryland"
"34806","3326","37237","6285","42138","3345","-","**","32474","3049","40469","7997","-","**","1500000US240358102001","Block Group 1, Census Tract 8102, Queen Anne's County, Maryland"
"34911","5264","38622","6952","48750","17464","14485","11944","32917","9122","35682","5884","16833","6199","1500000US240358102002","Block Group 2, Census Tract 8102, Queen Anne's County, Maryland"
"37903","4588","41071","6663","53500","22450","-","**","34635","9226","50625","10509","16964","6779","1500000US240358103001","Block Group 1, Census Tract 8103, Queen Anne's County, Maryland"
"40875","6801","44485","8973","56250","11010","10357","4232","35625","11823","50000","12328","14531","9482","1500000US240358103002","Block Group 2, Census Tract 8103, Queen Anne's County, Maryland"
