"B11005_001E","B11005_001M","B11005_002E","B11005_002M","B11005_003E","B11005_003M","B11005_004E","B11005_004M","B11005_005E","B11005_005M","B11005_006E","B11005_006M","B11005_007E","B11005_007M","B11005_008E","B11005_008M","B11005_009E","B11005_009M","B11005_010E","B11005_010M","B11005_011E","B11005_011M","B11005_012E","B11005_012M","B11005_013E","B11005_013M","B11005_014E","B11005_014M","B11005_015E","B11005_015M","B11005_016E","B11005_016M","B11005_017E","B11005_017M","B11005_018E","B11005_018M","B11005_019E","B11005_019M","GEO_ID","NAME"
"534","76","110","39","110","39","68","32","42","27","4","7","38","26","0","12","0","12","0","12","424","66","253","61","227","60","26","23","7","11","19","21","171","61","51","27","120","58","1500000US240299501001","Block Group 1, Census Tract 9501, Kent County, Maryland"
"297","84","54","36","54","36","45","34","9","14","9","14","0","12","0","12","0","12","0","12","243","87","93","43","93","43","0","12","0","12","0","12","150","85","110","79","40","25","1500000US240299501002","Block Group 2, Census Tract 9501, Kent County, Maryland"
"453","85","110","51","110","51","72","39","38","31","3","5","35","31","0","12","0","12","0","12","343","79","170","50","158","50","12","17","0","12","12","17","173","64","124","64","49","29","1500000US240299501003","Block Group 3, Census Tract 9501, Kent County, Maryland"
"226","74","57","49","57","49","7","11","50","47","35","49","15","14","0","12","0","12","0","12","169","60","99","52","86","49","13","17","0","12","13","17","70","50","54","46","16","19","1500000US240299501004","Block Group 4, Census Tract 9501, Kent County, Maryland"
"542","103","74","49","74","49","74","49","0","12","0","12","0","12","0","12","0","12","0","12","468","101","326","91","277","82","49","49","30","35","19","31","142","70","67","54","75","47","1500000US240299502001","Block Group 1, Census Tract 9502, Kent County, Maryland"
"482","78","135","55","135","55","115","55","20","20","2","3","18","19","0","12","0","12","0","12","347","63","171","55","153","56","18","17","10","11","8","13","176","65","54","36","122","56","1500000US240299502002","Block Group 2, Census Tract 9502, Kent County, Maryland"
"267","65","38","41","38","41","12","18","26","37","0","12","26","37","0","12","0","12","0","12","229","66","180","63","170","61","10","15","0","12","10","15","49","30","18","19","31","25","1500000US240299502003","Block Group 3, Census Tract 9502, Kent County, Maryland"
"223","75","71","36","71","36","33","28","38","23","9","13","29","20","0","12","0","12","0","12","152","66","67","41","54","41","13","22","13","22","0","12","85","54","39","41","46","38","1500000US240299502004","Block Group 4, Census Tract 9502, Kent County, Maryland"
"201","60","85","62","85","62","85","62","0","12","0","12","0","12","0","12","0","12","0","12","116","50","87","41","57","35","30","27","13","19","17","20","29","32","8","14","21","30","1500000US240299502005","Block Group 5, Census Tract 9502, Kent County, Maryland"
"617","133","157","84","157","84","0","12","157","84","25","33","132","82","0","12","0","12","0","12","460","119","228","69","209","64","19","26","19","26","0","12","232","103","192","100","40","42","1500000US240299503001","Block Group 1, Census Tract 9503, Kent County, Maryland"
"825","135","159","90","132","90","62","44","70","82","52","77","18","28","27","45","27","45","0","12","666","142","234","97","234","97","0","12","0","12","0","12","432","128","115","68","317","119","1500000US240299503002","Block Group 2, Census Tract 9503, Kent County, Maryland"
"162","73","38","39","38","39","24","32","14","25","0","12","14","25","0","12","0","12","0","12","124","61","21","26","12","20","9","15","0","12","9","15","103","59","38","36","65","47","1500000US240299503003","Block Group 3, Census Tract 9503, Kent County, Maryland"
"501","139","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","501","139","150","72","103","49","47","52","0","12","47","52","351","137","101","63","250","125","1500000US240299503004","Block Group 4, Census Tract 9503, Kent County, Maryland"
"480","90","98","53","98","53","42","30","56","55","0","12","56","55","0","12","0","12","0","12","382","79","255","71","248","71","7","12","0","12","7","12","127","52","44","34","83","42","1500000US240299504001","Block Group 1, Census Tract 9504, Kent County, Maryland"
"316","78","72","45","72","45","55","40","17","25","0","12","17","25","0","12","0","12","0","12","244","75","155","49","119","45","36","29","7","11","29","27","89","62","35","38","54","47","1500000US240299504002","Block Group 2, Census Tract 9504, Kent County, Maryland"
"377","71","93","44","83","45","83","45","0","12","0","12","0","12","10","15","10","15","0","12","284","66","183","55","172","56","11","18","0","12","11","18","101","39","17","19","84","36","1500000US240299504003","Block Group 3, Census Tract 9504, Kent County, Maryland"
"239","52","59","32","59","32","21","14","38","30","17","20","21","22","0","12","0","12","0","12","180","44","95","30","94","30","1","4","0","12","1","4","85","29","33","20","52","21","1500000US240299505001","Block Group 1, Census Tract 9505, Kent County, Maryland"
"413","72","100","38","96","38","39","24","57","28","19","19","38","23","4","6","4","6","0","12","313","64","142","41","120","41","22","16","5","5","17","15","171","57","81","45","90","37","1500000US240299505002","Block Group 2, Census Tract 9505, Kent County, Maryland"
"450","72","42","31","36","28","22","23","14","17","0","12","14","17","6","10","6","10","0","12","408","71","230","61","217","60","13","15","13","15","0","12","178","68","69","36","109","59","1500000US240299505003","Block Group 3, Census Tract 9505, Kent County, Maryland"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240299900000","Block Group 0, Census Tract 9900, Kent County, Maryland"
"578","59","230","64","230","64","219","65","11","15","2","4","9","14","0","12","0","12","0","12","348","64","280","57","248","54","32","27","12","17","20","22","68","35","26","21","42","30","1500000US240317001011","Block Group 1, Census Tract 7001.01, Montgomery County, Maryland"
"530","63","254","78","254","78","224","72","30","45","0","12","30","45","0","12","0","12","0","12","276","53","242","50","222","53","20","18","12","16","8","11","34","29","8","13","26","25","1500000US240317001012","Block Group 2, Census Tract 7001.01, Montgomery County, Maryland"
"265","56","57","44","57","44","34","28","23","33","0","12","23","33","0","12","0","12","0","12","208","46","143","45","121","41","22","23","8","12","14","20","65","36","33","28","32","22","1500000US240317001013","Block Group 3, Census Tract 7001.01, Montgomery County, Maryland"
"487","68","179","68","179","68","179","68","0","12","0","12","0","12","0","12","0","12","0","12","308","62","153","39","138","39","15","20","0","12","15","20","155","61","90","52","65","32","1500000US240317001031","Block Group 1, Census Tract 7001.03, Montgomery County, Maryland"
"327","48","92","31","92","31","82","32","10","11","0","12","10","11","0","12","0","12","0","12","235","56","170","51","168","51","2","3","2","3","0","12","65","27","16","20","49","19","1500000US240317001032","Block Group 2, Census Tract 7001.03, Montgomery County, Maryland"
"957","61","309","64","309","64","292","58","17","22","0","12","17","22","0","12","0","12","0","12","648","79","568","73","513","79","55","36","26","23","29","26","80","36","53","31","27","26","1500000US240317001033","Block Group 3, Census Tract 7001.03, Montgomery County, Maryland"
"851","88","394","80","394","80","235","78","159","69","39","35","120","52","0","12","0","12","0","12","457","95","300","74","214","64","86","49","17","21","69","47","157","71","79","54","78","42","1500000US240317001041","Block Group 1, Census Tract 7001.04, Montgomery County, Maryland"
"673","86","318","77","318","77","170","75","148","66","18","22","130","65","0","12","0","12","0","12","355","59","214","56","179","56","35","28","0","12","35","28","141","46","62","38","79","32","1500000US240317001042","Block Group 2, Census Tract 7001.04, Montgomery County, Maryland"
"330","48","166","56","166","56","125","52","41","35","25","28","16","21","0","12","0","12","0","12","164","48","125","43","107","41","18","15","8","13","10","15","39","29","8","13","31","26","1500000US240317001043","Block Group 3, Census Tract 7001.04, Montgomery County, Maryland"
"451","88","185","72","168","71","150","74","18","30","0","12","18","30","17","28","17","28","0","12","266","82","205","69","147","64","58","46","0","12","58","46","61","49","0","12","61","49","1500000US240317001051","Block Group 1, Census Tract 7001.05, Montgomery County, Maryland"
"736","95","252","101","252","101","212","93","40","45","0","12","40","45","0","12","0","12","0","12","484","111","325","105","260","96","65","62","35","54","30","32","159","63","27","35","132","54","1500000US240317001052","Block Group 2, Census Tract 7001.05, Montgomery County, Maryland"
"833","102","394","96","394","96","262","96","132","87","16","24","116","83","0","12","0","12","0","12","439","101","328","89","290","78","38","44","0","12","38","44","111","66","25","29","86","60","1500000US240317001053","Block Group 3, Census Tract 7001.05, Montgomery County, Maryland"
"428","37","103","40","103","40","85","35","18","18","12","12","6","8","0","12","0","12","0","12","325","49","216","49","171","46","45","29","24","25","21","17","109","42","49","30","60","36","1500000US240317002041","Block Group 1, Census Tract 7002.04, Montgomery County, Maryland"
"314","39","57","25","57","25","52","25","5","8","0","12","5","8","0","12","0","12","0","12","257","40","193","46","152","37","41","40","35","39","6","9","64","28","31","21","33","19","1500000US240317002042","Block Group 2, Census Tract 7002.04, Montgomery County, Maryland"
"1998","186","1273","162","1273","162","1063","193","210","125","58","56","152","111","0","17","0","17","0","17","725","157","461","125","355","101","106","85","0","17","106","85","264","139","148","105","116","82","1500000US240317002051","Block Group 1, Census Tract 7002.05, Montgomery County, Maryland"
"858","105","287","91","287","91","258","86","29","34","0","12","29","34","0","12","0","12","0","12","571","94","463","95","428","89","35","40","0","12","35","40","108","68","35","41","73","54","1500000US240317002052","Block Group 2, Census Tract 7002.05, Montgomery County, Maryland"
"304","63","125","60","125","60","125","60","0","12","0","12","0","12","0","12","0","12","0","12","179","60","144","61","129","62","15","23","0","12","15","23","35","37","18","27","17","26","1500000US240317002053","Block Group 3, Census Tract 7002.05, Montgomery County, Maryland"
"525","62","240","63","240","63","228","61","12","20","0","12","12","20","0","12","0","12","0","12","285","61","213","56","190","55","23","20","14","17","9","12","72","38","12","14","60","36","1500000US240317002061","Block Group 1, Census Tract 7002.06, Montgomery County, Maryland"
"398","62","124","38","124","38","108","35","16","18","6","9","10","16","0","12","0","12","0","12","274","64","169","46","154","43","15","17","0","12","15","17","105","57","13","15","92","59","1500000US240317002062","Block Group 2, Census Tract 7002.06, Montgomery County, Maryland"
"805","77","318","73","318","73","267","70","51","38","17","24","34","28","0","12","0","12","0","12","487","73","382","69","350","68","32","26","21","21","11","16","105","46","35","27","70","44","1500000US240317002063","Block Group 3, Census Tract 7002.06, Montgomery County, Maryland"
"825","107","407","98","407","98","275","108","132","59","31","36","101","51","0","12","0","12","0","12","418","79","248","66","215","59","33","27","17","21","16","16","170","70","100","53","70","50","1500000US240317002071","Block Group 1, Census Tract 7002.07, Montgomery County, Maryland"
