"GEO_ID","NAME","B25004_001E","B25004_001M","B25004_001MA","B25004_001EA","B25004_002E","B25004_002EA","B25004_002M","B25004_002MA","B25004_003E","B25004_003EA","B25004_003M","B25004_003MA","B25004_004E","B25004_004M","B25004_004MA","B25004_004EA","B25004_005E","B25004_005M","B25004_005MA","B25004_005EA","B25004_006E","B25004_006EA","B25004_006M","B25004_006MA","B25004_007E","B25004_007M","B25004_007MA","B25004_007EA","B25004_008E","B25004_008M","B25004_008MA","B25004_008EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!For rent","Annotation of Estimate!!Total!!For rent","Margin of Error!!Total!!For rent","Annotation of Margin of Error!!Total!!For rent","Estimate!!Total!!Rented, not occupied","Annotation of Estimate!!Total!!Rented, not occupied","Margin of Error!!Total!!Rented, not occupied","Annotation of Margin of Error!!Total!!Rented, not occupied","Estimate!!Total!!For sale only","Margin of Error!!Total!!For sale only","Annotation of Margin of Error!!Total!!For sale only","Annotation of Estimate!!Total!!For sale only","Estimate!!Total!!Sold, not occupied","Margin of Error!!Total!!Sold, not occupied","Annotation of Margin of Error!!Total!!Sold, not occupied","Annotation of Estimate!!Total!!Sold, not occupied","Estimate!!Total!!For seasonal, recreational, or occasional use","Annotation of Estimate!!Total!!For seasonal, recreational, or occasional use","Margin of Error!!Total!!For seasonal, recreational, or occasional use","Annotation of Margin of Error!!Total!!For seasonal, recreational, or occasional use","Estimate!!Total!!For migrant workers","Margin of Error!!Total!!For migrant workers","Annotation of Margin of Error!!Total!!For migrant workers","Annotation of Estimate!!Total!!For migrant workers","Estimate!!Total!!Other vacant","Margin of Error!!Total!!Other vacant","Annotation of Margin of Error!!Total!!Other vacant","Annotation of Estimate!!Total!!Other vacant",
"1500000US240317029005","Block Group 5, Census Tract 7029, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317030001","Block Group 1, Census Tract 7030, Montgomery County, Maryland","10","12","null","null","4","null","9","null","0","null","12","null","0","12","null","null","0","12","null","null","6","null","8","null","0","12","null","null","0","12","null","null",
"1500000US240317030002","Block Group 2, Census Tract 7030, Montgomery County, Maryland","32","26","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","4","null","7","null","0","12","null","null","28","26","null","null",
"1500000US240317031001","Block Group 1, Census Tract 7031, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317031002","Block Group 2, Census Tract 7031, Montgomery County, Maryland","28","43","null","null","0","null","12","null","28","null","43","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317031003","Block Group 3, Census Tract 7031, Montgomery County, Maryland","10","15","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","10","15","null","null",
"1500000US240317031004","Block Group 4, Census Tract 7031, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317032011","Block Group 1, Census Tract 7032.01, Montgomery County, Maryland","34","54","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","34","54","null","null",
"1500000US240317032012","Block Group 2, Census Tract 7032.01, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317032013","Block Group 3, Census Tract 7032.01, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317032014","Block Group 4, Census Tract 7032.01, Montgomery County, Maryland","10","18","null","null","10","null","18","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317032021","Block Group 1, Census Tract 7032.02, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317032022","Block Group 2, Census Tract 7032.02, Montgomery County, Maryland","38","59","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","38","null","59","null","0","12","null","null","0","12","null","null",
"1500000US240317032023","Block Group 3, Census Tract 7032.02, Montgomery County, Maryland","38","58","null","null","0","null","12","null","0","null","12","null","0","12","null","null","38","58","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317032061","Block Group 1, Census Tract 7032.06, Montgomery County, Maryland","39","48","null","null","0","null","12","null","0","null","12","null","0","12","null","null","9","14","null","null","0","null","12","null","0","12","null","null","30","47","null","null",
"1500000US240317032062","Block Group 2, Census Tract 7032.06, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317032071","Block Group 1, Census Tract 7032.07, Montgomery County, Maryland","79","61","null","null","79","null","61","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317032072","Block Group 2, Census Tract 7032.07, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317032081","Block Group 1, Census Tract 7032.08, Montgomery County, Maryland","7","11","null","null","7","null","11","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317032082","Block Group 2, Census Tract 7032.08, Montgomery County, Maryland","32","39","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","32","39","null","null",
"1500000US240317032083","Block Group 3, Census Tract 7032.08, Montgomery County, Maryland","62","52","null","null","0","null","12","null","0","null","12","null","43","45","null","null","0","12","null","null","0","null","12","null","0","12","null","null","19","31","null","null",
"1500000US240317032084","Block Group 4, Census Tract 7032.08, Montgomery County, Maryland","24","28","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","24","28","null","null",
"1500000US240317032091","Block Group 1, Census Tract 7032.09, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317032092","Block Group 2, Census Tract 7032.09, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317032093","Block Group 3, Census Tract 7032.09, Montgomery County, Maryland","12","21","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","12","21","null","null",
"1500000US240317032101","Block Group 1, Census Tract 7032.10, Montgomery County, Maryland","35","36","null","null","8","null","13","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","27","34","null","null",
"1500000US240317032102","Block Group 2, Census Tract 7032.10, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317032121","Block Group 1, Census Tract 7032.12, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317032122","Block Group 2, Census Tract 7032.12, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317032123","Block Group 3, Census Tract 7032.12, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317032124","Block Group 4, Census Tract 7032.12, Montgomery County, Maryland","60","93","null","null","60","null","93","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317032131","Block Group 1, Census Tract 7032.13, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317032132","Block Group 2, Census Tract 7032.13, Montgomery County, Maryland","81","78","null","null","28","null","40","null","0","null","12","null","53","62","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317032133","Block Group 3, Census Tract 7032.13, Montgomery County, Maryland","69","74","null","null","9","null","16","null","0","null","12","null","60","70","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317032141","Block Group 1, Census Tract 7032.14, Montgomery County, Maryland","77","86","null","null","77","null","86","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317032142","Block Group 2, Census Tract 7032.14, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317032143","Block Group 3, Census Tract 7032.14, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317032151","Block Group 1, Census Tract 7032.15, Montgomery County, Maryland","66","51","null","null","23","null","38","null","0","null","12","null","8","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","35","36","null","null",
