"B14007_001E","B14007_001M","B14007_002E","B14007_002M","B14007_003E","B14007_003M","B14007_004E","B14007_004M","B14007_005E","B14007_005M","B14007_006E","B14007_006M","B14007_007E","B14007_007M","B14007_008E","B14007_008M","B14007_009E","B14007_009M","B14007_010E","B14007_010M","B14007_011E","B14007_011M","B14007_012E","B14007_012M","B14007_013E","B14007_013M","B14007_014E","B14007_014M","B14007_015E","B14007_015M","B14007_016E","B14007_016M","B14007_017E","B14007_017M","B14007_018E","B14007_018M","B14007_019E","B14007_019M","GEO_ID","NAME"
"839","315","215","106","0","12","0","12","25","26","26","34","0","12","0","12","0","12","0","12","0","12","0","12","15","21","23","25","41","33","12","18","73","58","0","12","624","243","1500000US240317033012","Block Group 2, Census Tract 7033.01, Montgomery County, Maryland"
"1287","375","342","163","9","16","10","17","78","57","7","11","0","12","0","12","29","35","33","29","13","20","13","21","0","12","0","12","0","12","39","41","59","41","52","48","945","246","1500000US240317033013","Block Group 3, Census Tract 7033.01, Montgomery County, Maryland"
"1158","347","207","101","0","12","40","33","15","20","0","12","18","24","0","12","0","12","0","12","0","12","21","26","19","16","14","18","0","12","0","12","68","65","12","21","951","313","1500000US240317033014","Block Group 4, Census Tract 7033.01, Montgomery County, Maryland"
"1952","434","542","233","8","13","34","49","0","12","47","46","0","12","35","49","8","14","0","12","43","42","8","14","77","56","39","39","109","100","16","21","80","57","38","49","1410","274","1500000US240317033021","Block Group 1, Census Tract 7033.02, Montgomery County, Maryland"
"1116","276","177","106","4","13","0","12","9","20","14","17","10","19","19","22","8","16","10","16","14","20","0","12","10","16","0","12","0","12","0","12","79","55","0","12","939","248","1500000US240317033022","Block Group 2, Census Tract 7033.02, Montgomery County, Maryland"
"1324","437","393","144","0","12","15","25","0","12","24","28","66","58","17","28","0","12","33","29","32","29","9","16","0","12","16","23","15","24","60","50","106","68","0","12","931","321","1500000US240317033023","Block Group 3, Census Tract 7033.02, Montgomery County, Maryland"
"1596","440","289","142","11","17","11","16","14","24","26","34","10","18","22","25","29","39","0","12","14","27","0","12","14","25","12","19","18","24","11","17","97","80","0","12","1307","364","1500000US240317034011","Block Group 1, Census Tract 7034.01, Montgomery County, Maryland"
"1506","472","455","222","0","12","90","71","62","67","0","12","20","27","0","12","39","50","37","41","69","71","10","17","0","12","16","19","27","43","0","12","85","63","0","12","1051","281","1500000US240317034012","Block Group 2, Census Tract 7034.01, Montgomery County, Maryland"
"1044","365","201","133","0","12","0","12","12","21","10","16","0","12","12","21","14","22","40","54","10","17","14","22","0","12","0","12","0","12","24","28","57","44","8","12","843","295","1500000US240317034013","Block Group 3, Census Tract 7034.01, Montgomery County, Maryland"
"806","415","181","117","27","37","7","11","21","35","0","12","0","12","0","12","8","13","19","32","0","12","0","12","0","12","0","12","51","60","9","15","31","32","8","14","625","329","1500000US240317034014","Block Group 4, Census Tract 7034.01, Montgomery County, Maryland"
"1146","255","191","74","14","23","26","38","0","12","20","27","0","12","24","23","0","12","3","7","23","29","31","26","9","14","0","12","0","12","0","12","33","32","8","13","955","241","1500000US240317034021","Block Group 1, Census Tract 7034.02, Montgomery County, Maryland"
"2295","333","671","185","25","35","93","54","21","23","80","51","78","46","37","42","15","18","0","12","7","11","26","32","18","19","13","20","44","46","68","52","109","75","37","36","1624","245","1500000US240317034022","Block Group 2, Census Tract 7034.02, Montgomery County, Maryland"
"1341","309","400","131","32","34","10","19","24","31","32","34","0","12","36","41","15","19","8","12","6","10","15","17","23","25","20","24","8","8","48","37","101","57","22","21","941","228","1500000US240317034031","Block Group 1, Census Tract 7034.03, Montgomery County, Maryland"
"872","198","183","107","6","10","5","14","0","12","20","30","0","12","0","12","19","30","0","12","15","24","0","12","6","12","0","12","18","30","0","12","65","45","29","19","689","169","1500000US240317034032","Block Group 2, Census Tract 7034.03, Montgomery County, Maryland"
"1115","337","364","172","4","7","26","32","0","12","8","13","0","12","33","41","67","37","0","12","0","12","54","49","7","11","36","35","25","33","20","27","42","35","42","42","751","220","1500000US240317034033","Block Group 3, Census Tract 7034.03, Montgomery County, Maryland"
"831","174","128","63","5","8","7","9","9","9","12","13","9","14","21","24","16","20","0","12","10","9","10","12","15","16","0","12","5","7","0","12","9","11","0","12","703","150","1500000US240317034041","Block Group 1, Census Tract 7034.04, Montgomery County, Maryland"
"2228","276","608","124","18","21","26","23","7","11","33","24","55","47","13","14","48","33","40","28","16","20","29","29","45","33","23","16","30","25","54","33","161","58","10","11","1620","226","1500000US240317034042","Block Group 2, Census Tract 7034.04, Montgomery County, Maryland"
"1811","389","677","238","28","32","10","15","60","53","33","37","15","24","16","26","51","41","16","26","22","26","0","12","30","43","14","22","0","12","16","25","358","211","8","13","1134","271","1500000US240317035011","Block Group 1, Census Tract 7035.01, Montgomery County, Maryland"
"2430","538","508","192","10","16","0","12","0","12","18","20","35","52","35","44","80","77","42","54","2","9","58","46","39","35","71","45","0","12","23","29","75","53","20","46","1922","443","1500000US240317035012","Block Group 2, Census Tract 7035.01, Montgomery County, Maryland"
"873","205","115","74","0","12","0","12","0","12","2","7","0","12","2","7","0","12","7","11","7","12","7","12","8","15","0","12","13","18","0","12","40","34","29","29","758","199","1500000US240317035013","Block Group 3, Census Tract 7035.01, Montgomery County, Maryland"
"1433","356","473","173","10","14","30","39","25","31","7","11","48","44","0","12","74","68","19","23","27","34","4","9","0","12","36","42","21","35","29","33","110","89","33","30","960","248","1500000US240317035014","Block Group 4, Census Tract 7035.01, Montgomery County, Maryland"
"1671","245","434","157","15","19","16","17","27","22","21","23","8","13","8","13","23","23","10","15","51","42","0","12","42","31","46","37","10","16","26","20","118","94","13","22","1237","140","1500000US240317035021","Block Group 1, Census Tract 7035.02, Montgomery County, Maryland"
"1056","193","271","105","34","35","10","15","27","27","10","16","26","27","39","37","0","12","0","12","0","12","0","12","0","12","0","12","10","20","27","36","59","58","29","26","785","156","1500000US240317035022","Block Group 2, Census Tract 7035.02, Montgomery County, Maryland"
"2041","299","384","181","12","18","11","17","0","12","8","10","10","15","0","12","25","25","4","9","0","12","0","12","19","31","0","12","14","22","49","42","225","152","7","12","1657","212","1500000US240317036011","Block Group 1, Census Tract 7036.01, Montgomery County, Maryland"
"1682","400","494","181","8","15","41","33","12","20","26","24","32","34","34","28","43","49","20","21","0","12","71","52","0","12","27","30","45","45","89","61","35","51","11","16","1188","301","1500000US240317036012","Block Group 2, Census Tract 7036.01, Montgomery County, Maryland"
"684","198","163","79","11","17","17","20","0","12","11","19","7","10","17","23","0","12","8","13","7","12","6","12","14","16","0","12","16","22","16","22","25","24","8","13","521","148","1500000US240317036013","Block Group 3, Census Tract 7036.01, Montgomery County, Maryland"
"1368","230","287","95","56","44","18","21","8","12","9","13","10","15","47","33","0","12","0","12","50","30","8","12","12","15","12","15","13","14","8","12","36","39","0","12","1081","176","1500000US240317036021","Block Group 1, Census Tract 7036.02, Montgomery County, Maryland"
"878","374","191","127","18","20","0","12","0","12","0","12","0","12","10","15","11","16","80","114","0","12","0","12","4","8","19","20","4","7","0","12","5","10","40","37","687","267","1500000US240317036022","Block Group 2, Census Tract 7036.02, Montgomery County, Maryland"
"877","171","219","91","5","9","11","17","11","18","23","20","24","21","0","12","0","12","10","14","11","15","10","14","0","12","24","38","49","45","11","17","9","15","21","23","658","117","1500000US240317036023","Block Group 3, Census Tract 7036.02, Montgomery County, Maryland"
"1013","326","248","113","0","12","28","44","0","12","0","12","6","11","35","44","0","12","0","12","0","12","26","20","0","12","0","12","8","13","52","33","48","45","45","38","765","255","1500000US240317037011","Block Group 1, Census Tract 7037.01, Montgomery County, Maryland"
"1654","477","328","145","12","18","13","20","21","33","0","12","50","46","20","22","9","15","46","49","0","12","0","12","7","12","30","36","26","28","36","28","58","65","0","12","1326","394","1500000US240317037012","Block Group 2, Census Tract 7037.01, Montgomery County, Maryland"
"1269","298","470","143","15","21","48","50","0","12","57","39","8","15","0","12","0","12","12","14","8","15","30","34","30","31","0","12","3","9","84","61","134","69","41","31","799","186","1500000US240317037013","Block Group 3, Census Tract 7037.01, Montgomery County, Maryland"
"868","428","331","217","0","12","0","12","41","43","6","13","0","12","9","15","41","43","41","43","0","12","40","43","0","12","18","22","55","52","44","34","29","34","7","13","537","219","1500000US240317037021","Block Group 1, Census Tract 7037.02, Montgomery County, Maryland"
"1131","340","264","111","0","12","14","24","15","23","28","42","0","12","0","12","29","33","8","13","13","21","13","21","14","24","2","3","0","12","1","2","115","69","12","19","867","323","1500000US240317037022","Block Group 2, Census Tract 7037.02, Montgomery County, Maryland"
"1184","264","247","146","0","12","19","34","10","15","0","12","10","16","0","12","0","12","27","29","25","26","14","22","0","12","19","32","17","20","0","12","106","86","0","12","937","197","1500000US240317037023","Block Group 3, Census Tract 7037.02, Montgomery County, Maryland"
"1096","394","298","148","45","33","10","16","27","35","10","16","23","25","0","12","0","12","0","12","0","12","22","27","26","33","0","12","13","17","0","12","95","96","27","35","798","292","1500000US240317037024","Block Group 4, Census Tract 7037.02, Montgomery County, Maryland"
"3208","325","687","155","40","37","12","18","32","30","16","20","36","36","34","27","38","29","9","16","44","30","30","29","19","21","67","34","32","32","16","24","136","80","126","60","2521","300","1500000US240317038001","Block Group 1, Census Tract 7038, Montgomery County, Maryland"
"1290","238","406","143","8","14","8","13","14","15","28","22","27","25","61","35","30","29","16","20","27","30","46","46","0","12","47","49","0","12","0","12","62","46","32","25","884","134","1500000US240317039011","Block Group 1, Census Tract 7039.01, Montgomery County, Maryland"
"890","158","247","71","55","35","25","23","9","14","12","18","10","15","8","13","22","23","16","18","8","12","23","20","0","12","24","21","10","15","0","12","17","27","8","13","643","116","1500000US240317039012","Block Group 2, Census Tract 7039.01, Montgomery County, Maryland"
"887","204","201","95","24","23","0","12","8","14","16","24","0","12","0","12","16","24","24","18","27","32","0","12","8","13","3","18","22","21","13","20","33","29","7","12","686","162","1500000US240317039013","Block Group 3, Census Tract 7039.01, Montgomery County, Maryland"
"1158","387","308","194","13","22","75","116","0","12","37","58","0","12","0","12","0","12","16","26","0","12","16","27","0","12","21","36","0","12","0","12","16","25","114","91","850","256","1500000US240317039021","Block Group 1, Census Tract 7039.02, Montgomery County, Maryland"
"4181","694","1157","351","92","107","15","24","38","45","40","40","0","12","10","19","0","12","18","28","110","76","14","23","92","68","52","50","0","12","0","12","439","168","237","268","3024","485","1500000US240317039022","Block Group 2, Census Tract 7039.02, Montgomery County, Maryland"
"1785","408","761","244","67","60","39","39","33","41","11","22","42","54","39","53","13","22","120","141","56","47","28","31","28","33","63","56","69","65","33","38","66","55","54","46","1024","240","1500000US240317039023","Block Group 3, Census Tract 7039.02, Montgomery County, Maryland"
"353","160","11","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","19","0","12","342","159","1500000US240317040001","Block Group 1, Census Tract 7040, Montgomery County, Maryland"
"1765","616","628","259","53","61","0","12","0","12","46","52","41","47","50","59","0","12","94","99","67","88","23","36","28","44","0","12","64","74","0","12","147","143","15","24","1137","424","1500000US240317040002","Block Group 2, Census Tract 7040, Montgomery County, Maryland"
